name,city,province,postalCode,latitude,longitude,full_name
Taco Bell,Calera,AL,35040,33.146005,-86.749453,Taco Bell
AJ's Hotdogs & Gyros,Wilmington,IL,60481,41.30546,-88.15374,AJ's Hotdogs & Gyros
Quiznos,Windsor,CO,80550,40.48048,-104.92889,Quiznos
Taco Bell,Fort Benning,GA,31905,32.376166999999995,-84.92335,Taco Bell
Checker's,Tampa,FL,33605,27.96146,-82.40218,Checkers
Taco Bell,Springville,AL,35146,33.778490000000005,-86.43073000000001,Taco Bell
McDonald's,Columbus,GA,31909,32.54165,-84.94933,McDonald's
McDonald's,Wellington,CO,80549,40.7025,-104.99996999999999,McDonald's
Taco Bell,Vandalia,IL,62471,38.96903,-89.12931999999999,Taco Bell
Sonic,Montgomery,AL,36110,32.41795,-86.26914000000001,SONIC Drive In
Taco Bell,Limon,CO,80828,39.26944,-103.7101,Taco Bell
McDonald's,Gunnison,CO,81230,38.54483,-106.9172,McDonald's
Wendy's,Valrico,FL,33596,27.8938,-82.25126999999999,Wendy's
Taco Bell,Coal City,IL,60416,41.28864,-88.24710999999999,Taco Bell
McDonald's,Palm Bay,FL,32909,27.94978,-80.65691,McDonald's
Arby's,Bolivar,MO,65613,37.5949,-93.40256,Arby's
Rally's,Covington,LA,70433,30.469153000000002,-90.08509000000001,Rally's
Rubio's,Lakewood,CA,90712,33.853925,-118.13331799999999,Rubio's Coastal Grill
Culver's,Pinellas Park,FL,33781,27.8389,-82.69828000000001,Culver's
Checker's,Clermont,FL,34714,28.35435,-81.67643000000001,Checkers
Burger King,Central Islip,NY,11722,40.787876000000004,-73.215634,Burger King
Burger King,Hialeah,FL,33015,25.944011,-80.307097,Burger King
McDonald's,Plover,WI,54467,44.453179999999996,-89.54316999999999,McDonald's
Taco Bell,Lindsay,CA,93247,36.20332,-119.10428,Taco Bell
McDonald's,Palo Alto,CA,94304,37.44265,-122.17035,McDonald's
Sonic,Yuma,AZ,85364,32.67183,-114.64962,Sonic Drive-In
McDonald's,Pomona,CA,91767,34.063,-117.74301000000001,McDonald's
Domino's Pizza,Indianapolis,IN,46220,39.87401,-86.07384,Domino's Pizza
Wendy's,Patterson,CA,95363,37.464620000000004,-121.16402,Wendy's
McDonald's,Lakewood,CA,90712,33.83227,-118.15700000000001,McDonald's
McDonald's,Yuma,AZ,85364,32.698673,-114.65048200000001,McDonald's
Domino's Pizza,North Hampton,NH,3862,42.964459999999995,-70.83484,Dominos Pizza
Papa Gino's,Manchester,NH,3103,42.96055,-71.43791,Papa Gino's
Taco Bell,Saint Johnsbury,VT,5819,44.44642,-72.01625,Taco Bell
McDonald's,Milwaukee,WI,53223,43.1476,-88.0047,McDonald's
McDonald's,Mc Farland,WI,53558,43.0177,-89.2997,McDonalds
Carl's Jr.,Patterson,CA,95363,37.4656,-121.1763,Carl's Jr.
Cusinera,Bergenfield,NJ,7621,40.9256,-73.9967,Cusinera
McDonald's,Solomons,MD,20688,38.3458,-76.461,McDonald's
McDonald's,Phoenix,AZ,85018,33.4807,-111.9857,McDonald's
Arby's,Charleston,WV,25313,38.412477,-81.80553499999999,Arby's
McDonald's,Burleson,TX,76028,32.5628,-97.3172,McDonald's
Wendy's,North Little Rock,AR,72114,34.75567,-92.260864,Wendy's
Domino's Pizza,Lutz,FL,33548,28.1288,-82.50299999999999,Domino's Pizza
Whataburger,Port Isabel,TX,78578,26.0711,-97.2218,Whataburger
Arby's,Fayetteville,AR,72703,36.124593,-94.153375,Arby's
Burger King,Pittsburg,CA,94565,38.014596000000004,-121.891079,Burger King
Culver's,Saint George,UT,84790,37.0806,-113.5779,Culver's
McDonald's,Stockton,CA,95203,37.9494,-121.2895,McDonalds
Jimmy John's,West Lafayette,IN,47906,40.432415999999996,-86.915087,Jimmy John's
Domino's Pizza,Edinburgh,IN,46124,39.34891,-85.97841,Domino's Pizza
Domino's Pizza,Johns Island,SC,29455,32.80396,-80.11777,Domino's Pizza
Sonic,Tell City,IN,47586,37.92987,-86.75595,SONIC Drive In
Taco Bell,Kendallville,IN,46755,41.45094,-85.24701,Taco Bell
Domino's Pizza,Minneapolis,MN,55421,45.06212,-93.24776,Domino's Pizza
Taco Bell,Plover,WI,54467,44.45404,-89.52152,Taco Bell
McDonald's,Wausau,WI,54401,44.95936,-89.66114,McDonalds
Domino's Pizza,Minneapolis,MN,55428,45.05408,-93.36825999999999,Domino's Pizza
Subway,Saint Paul,MN,55113,45.012879999999996,-93.17548000000001,SUBWAY
Culver's,Chippewa Falls,WI,54729,44.879490000000004,-91.41884,Culver's
Domino's Pizza,Atlanta,GA,30305,33.84174,-84.37831,Domino's Pizza
McDonald's,Rainelle,WV,25962,37.96669,-80.77566,McDonald's
McDonald's,Wausau,WI,54401,44.98805,-89.64985,McDonalds
Domino's Pizza,Atlanta,GA,30328,33.92262,-84.37929,Domino's Pizza
Domino's Pizza,Hopkins,MN,55343,44.921240000000004,-93.42730999999999,Domino's Pizza
Domino's Pizza,Battle Ground,WA,98604,45.78141,-122.54874,Domino's Pizza
Topper's Pizza,Milwaukee,WI,53214,43.01613,-87.96825,Topper's Pizza
Bojangles' Famous Chicken 'n Biscuits,Manning,SC,29102,33.698029999999996,-80.22689,Bojangles' Famous Chicken 'n Biscuits
Domino's Pizza,Lowell,MA,1854,42.65132,-71.33341999999999,Domino's Pizza
Taco Bell,Manning,SC,29102,33.703520000000005,-80.24185,Taco Bell
Sonic,Manning,SC,29102,33.69771,-80.2252,Sonic Drive-In
St Louis Original Hamburgers,Greenville,SC,29607,34.84145,-82.36014,St Louis Original Hamburgers
McDonald's,Forest City,NC,28043,35.33401,-81.865105,McDonalds
Gold Star Chili,Latonia,KY,41015,39.03882,-84.50815,Gold Star Chili
Burger King,Providence,RI,2904,41.85846,-71.41145999999999,Burger King
Taco Bell,Jackson,MO,63755,37.369873999999996,-89.644974,Taco Bell
Hardee's,Mora,MN,55051,45.874917923000005,-93.28857759200001,Hardee's
Burger King,San Bernardino,CA,92408,34.062245000000004,-117.282055,Burger King
McDonald's,Blacksburg,SC,29702,35.156420000000004,-81.47748,McDonald's
Pizza Hut,Pocatello,ID,83202,42.90595,-112.46435,Pizza Hut
Taco Bell,Twin Falls,ID,83301,42.59605,-114.4555,Taco Bell
Taco Bell,Danville,IL,61832,40.11412,-87.63633,Taco Bell
Taco Bell,Pocatello,ID,83201,42.892179,-112.451453,Taco Bell
McDonald's,Pocatello,ID,83201,42.859741,-112.435556,McDonald's
Domino's Pizza,Great Falls,MT,59404,47.516690000000004,-111.31658,Domino's Pizza
McDonald's,Idaho Falls,ID,83401,43.51065,-112.01788,McDonald's
Sonic,Roswell,NM,88201,33.401740000000004,-104.52325,Sonic Drive-In
Domino's Pizza,Miami,FL,33137,25.815647,-80.18966999999999,Domino's Pizza
Domino's Pizza,Albuquerque,NM,87114,35.19755,-106.67978000000001,Domino's Pizza
Boston Market,Annapolis,MD,21401,38.98032,-76.54296,Boston Market
Wendy's,Marshall,IL,62441,39.50261,-87.680286,Wendy's
Taco Bell,Missoula,MT,59801,46.839161,-114.031346,Taco Bell
McDonald's,Chillicothe,IL,61523,40.90724,-89.49406,McDonalds
Sonic,Pocatello,ID,83201,42.888040000000004,-112.45085,SONIC Drive In
Sonic,Silver City,NM,88061,32.78784,-108.25205,Sonic Drive-In
Bojangles' Famous Chicken 'n Biscuits,Tallahassee,FL,32301,30.441909999999996,-84.26003,Bojangles' Famous Chicken 'n Biscuits
McDonald's,Carlsbad,NM,88220,32.43912,-104.25502,McDonalds
Domino's Pizza,Mansfield,OH,44903,40.77965,-82.39101,Dominos Pizza
Domino's Pizza,Rio Rancho,NM,87144,35.238609999999994,-106.66666399999998,Domino's Pizza
Boston Market,Holland,MI,49423,42.7829,-86.0797,Boston Market
Waffle House,North Charleston,SC,29418,32.86892,-80.01169,Waffle House
Captain D's,Seneca,SC,29678,34.6926,-82.9777,Captain D's
McDonald's,Minneapolis,MN,55441,44.9884,-93.4235,McDonald's
Taco Bell,Marysville,CA,95901,39.145651,-121.59375800000001,Taco Bell
Taco Bell,Needles,CA,92363,34.851791999999996,-114.626066,Taco Bell
Krystal,Buford,GA,30518,34.097534,-84.010807,Krystal
Arby's,Monroe,NC,28110,35.00383,-80.55617,Arby's
Burger King,Framingham,MA,1701,42.302078,-71.402857,Burger King
Burger King,Lancaster,CA,93534,34.703806,-118.151544,Burger King
Skyline Chili,Maineville,OH,45039,39.308899,-84.275672,Skyline Chili
Arby's,Boonville,MO,65233,38.937162,-92.776891,Arby's
McDonald's,Dover,OH,44622,40.528479,-81.491579,Mcdonalds
Taco Bell,Boonville,MO,65233,38.93825,-92.74351,Taco Bell
Taco Bell,Abilene,TX,79601,32.474909999999994,-99.73059,Taco Bell
Taco Bell,Center,TX,75935,31.81278,-94.19553,Taco Bell
Whataburger,Raymondville,TX,78580,26.482429999999997,-97.77043,Whataburger
Taco Bell,Weatherford,TX,76087,32.756890000000006,-97.70956,Taco Bell
Burger King,Orangeburg,SC,29115,33.48376,-80.86833,Burger King
Taco Bell,Oneida,NY,13421,43.078179999999996,-75.64205,Taco Bell
McDonald's,Great Barrington,MA,1230,42.209828,-73.345399,McDonald's
Domino's Pizza,Saint Charles,MO,63304,38.74606,-90.60238000000001,Domino's Pizza
Taco Bell,Warrenton,MO,63383,38.8192,-91.14124,Taco Bell
McDonald's,Norwalk,IA,50211,41.49609,-93.67496,McDonald's
McDonald's,Indian Trail,NC,28079,35.049170000000004,-80.64826,McDonald's
Domino's Pizza,Joplin,MO,64804,37.06605,-94.53206,Domino's Pizza
Domino's Pizza,Saint Charles,MO,63303,38.762370000000004,-90.52917,Domino's Pizza
Wendy's,Plymouth,NC,27962,35.83487,-76.7649,Wendy's
McDonald's,Albany,NY,12205,42.6957,-73.8487,McDonald's
Domino's Pizza,Ballwin,MO,63011,38.603609999999996,-90.58551,Domino's Pizza
Domino's Pizza,Saint Louis,MO,63122,38.57439,-90.40666,Domino's Pizza
Taco Bell,South Hill,VA,23970,36.72088,-78.11851999999999,Taco Bell
Circle Drive In,Eden,NC,27288,36.50394,-79.75872,Circle Drive In
Wendy's,Oneonta,NY,13820,42.44826,-75.01216,Wendy's
McDonald's,Fayetteville,NC,28306,34.98144,-79.01292,McDonald's
Arby's,East Meadow,NY,11554,40.724470000000004,-73.56053,Arby's
McDonald's,High Point,NC,27265,36.00568,-80.03833,McDonald's
Taco Bell,Rome,NY,13440,43.22477,-75.48575,Taco Bell
McDonald's,Lexington,NC,27292,35.78394,-80.26021,McDonalds
McDonald's,Charlotte,NC,28210,35.1157,-80.85691,McDonald's
McDonald's,Victor,NY,14564,43.02212,-77.44022,McDonald's
Domino's Pizza,Raleigh,NC,27610,35.72201,-78.5487,Domino's Pizza
McDonald's,Williamston,NC,27892,35.660152000000004,-77.04835,McDonald's
Sonic,Jefferson City,MO,65101,38.55234,-92.19534,SONIC Drive In
Fazoli's,Dayton,OH,45459,39.6354,-84.2154,Fazoli's
Domino's Pizza,Tupelo,MS,38804,34.30455,-88.70747,Domino's Pizza
Taco Bell,Ayer,MA,1432,42.554033000000004,-71.571141,Taco Bell
McDonald's,Chincoteague Island,VA,23336,37.92497,-75.35343,McDonald's
KFC,North Little Rock,AR,72117,34.777159999999995,-92.20211,KFC
Taco Bell,Ripley,MS,38663,34.72808,-88.9457,Taco Bell
Taco Bell,Waynesboro,GA,30830,33.10519,-82.02386,Taco Bell
Hardee's,Atlanta,GA,30336,33.76818,-84.52511,Hardee's
Chick-fil-A,Hinesville,GA,31313,31.820909999999998,-81.60016999999999,Chick-Fil-A
McDonald's,Acworth,GA,30101,34.0351,-84.6759,McDonald's
Krystal,Albany,GA,31707,31.617182,-84.220644,Krystal
Boston Market,Miami,FL,33157,25.5957,-80.3549,Boston Market
Burger King,Saint Petersburg,FL,33702,27.8377,-82.6469,Burger King
Burger King,Fort Lauderdale,FL,33312,26.1218,-80.1501,Burger King
Sonic,Greenbrier,AR,72058,35.2228,-92.3877,Sonic Drive-In
KFC,Memphis,TN,38122,35.1492,-89.9172,KFC
Burger King,Pompano Beach,FL,33068,26.212016000000002,-80.204228,Burger King
Domino's Pizza,Athens,GA,30605,33.9416,-83.33083,Domino's Pizza
Taco Bell,Swainsboro,GA,30401,32.58939,-82.32748000000001,Taco Bell
Domino's Pizza,Southbridge,MA,1550,42.08056,-72.04519,Domino's Pizza
McDonald's,Wahpeton,ND,58075,46.263498,-96.61756899999999,McDonald's
Taco Bell,Fairmont,WV,26554,39.4311,-80.18581,Taco Bell
Bojangles' Famous Chicken 'n Biscuits,Charlottesville,VA,22911,38.030806,-78.445495,Bojangles' Famous Chicken 'n Biscuits
Taco Bell,Modesto,CA,95354,37.638321000000005,-121.000124,Taco Bell
Burger King,San Bernardino,CA,92407,34.165191,-117.28530900000001,Burger King
Taco Bell,Gulfport,AL,39503,30.42332,-89.09179,Taco Bell
Taco Bell,Houghton,MI,49931,47.11312,-88.58677,Taco Bell
McDonald's,Madison,OH,44057,41.7617,-81.04664,McDonald's
McDonald's,Watsonville,CA,95076,36.9076,-121.7536,McDonald's
Woody's Sloppy Dogs,Bellefonte,PA,16823,40.86834,-77.74635,Woody's Sloppy Dogs
McDonald's,Lafayette,IN,47905,40.384886,-86.846225,McDonald's
Domino's Pizza,York,PA,17404,40.009045,-76.7735,Dominos Pizza
McDonald's,West Lafayette,IN,47906,40.43115,-86.91326,McDonald's
McDonald's,Evansville,IN,47711,37.977563,-87.56397199999999,McDonald's
Saladworks,Philadelphia,PA,19103,39.95304,-75.16986,Saladworks
Domino's Pizza,Portland,OR,97202,45.50459,-122.64503,Domino's Pizza
Chick-fil-A,Burke,VA,22015,38.79826,-77.3171,Chick-Fil-A
Taco Bell,Saint Louis,MO,63114,38.721499,-90.36952600000001,Taco Bell
Jack in the Box,Sullivan,MO,63080,38.22203,-91.15257,Jack in the Box
Taco Bell,Willard,OH,44890,41.04258,-82.731611,Taco Bell
Taco Bell,Excelsior Springs,MO,64024,39.33757,-94.25191,Taco Bell
Taco Bell,Hillsboro,OH,45133,39.21997,-83.6092,Taco Bell
Rally's,Saint Louis,MO,63120,38.6868,-90.27039,Rally's
McDonald's,Neosho,MO,64850,36.861387,-94.38244,McDonald's
Jack in the Box,Pocatello,ID,83202,42.91758,-112.46583000000001,Jack In The Box
QDOBA Mexican Eats,Ellicott City,MD,21042,39.27738,-76.82457,Qdoba Mexican Grill
QDOBA Mexican Eats,Nottingham,MD,21236,39.36877,-76.45232,Qdoba Mexican Grill
Taco Bell,Pocatello,ID,83201,42.858579999999996,-112.43441000000001,Taco Bell
Boston Market,Gaithersburg,MD,20877,39.14989,-77.20907,Boston Market
McDonald's,Pocatello,ID,83201,42.889959999999995,-112.45208999999998,McDonald's
McDonald's,Athens,GA,30606,33.916665,-83.444062,McDonald's
Checker's,Augusta,GA,30904,33.475291999999996,-81.99594599999999,Checkers
Domino's Pizza,Saint Johnsbury,VT,5819,44.41617,-72.01581999999999,Domino's Pizza
Checker's,Macon,GA,31204,32.820809999999994,-83.68963000000001,Checkers
Krystal,Marietta,GA,30060,33.945209999999996,-84.51691,Krystal
Wendy's,Flowery Branch,GA,30542,34.11054,-83.8752,Wendy's
Wendy's,Franklin,NC,28734,35.160043,-83.391085,Wendy's
McDonald's,Marietta,GA,30060,33.90937,-84.49028,McDonald's
Checker's,Marietta,GA,30060,33.95028,-84.51965,Checkers
Sonic,Thomasville,GA,31792,30.852890000000002,-83.95133,SONIC Drive In
Bojangles' Famous Chicken 'n Biscuits,Atlanta,GA,30350,33.98713,-84.35143000000001,Bojangles' Famous Chicken 'n Biscuits
Checker's,Newnan,GA,30265,33.394079999999995,-84.74383,Checkers
McDonald's,Statesboro,GA,30458,32.438990000000004,-81.76241,McDonald's
Domino's Pizza,Norcross,GA,30092,33.969429999999996,-84.20725999999999,Domino's Pizza
McDonald's,Woodstock,GA,30188,34.08651,-84.52241,McDonald's
Hardee's,Royston,GA,30662,34.28467,-83.12738,Hardee's
Subway,Hillsboro,OR,97124,45.53049,-122.96105,Subway
Raising Cane's,Dayton,OH,45459,39.6277,-84.19124000000001,Raising Cane's Chicken Fingers
Kum & Go,Ames,IA,50010,42.02267,-93.57964,Kum Go
Taco Bell,Mansfield,OH,44903,40.69597,-82.51341,Taco Bell
McDonald's,Clover,SC,29710,35.11996,-81.08579,McDonald's
Domino's Pizza,Bennettsville,SC,29512,34.6255,-79.68983,Domino's Pizza
Domino's Pizza,Indianapolis,IN,46240,39.91115,-86.13323000000001,Domino's Pizza
Subway,Florence,SC,29501,34.19143,-79.81012,Subway
Waffle House,Summerville,SC,29485,32.99678,-80.18193000000001,Waffle House
El Pollo Loco,Rialto,CA,92376,34.071207,-117.369767,El Pollo Loco
Taco Bell,Brattleboro,VT,5301,42.881679999999996,-72.55781999999999,Taco Bell
McDonald's,Ashland,KY,41101,38.472726,-82.62779499999999,McDonald's
Hardee's,Colonial Heights,VA,23834,37.2593,-77.4015,Hardee's
Wendy's,Jacksonville,FL,32222,30.19693,-81.82391,Wendy's
Subway,Oklahoma City,OK,73115,35.45545,-97.44099,Subway
Amigos/Kings Classic,Omaha,NE,68114,41.26228,-96.04326999999999,Amigos/Kings Classic
Taco Bell,Ottumwa,IA,52501,41.01352,-92.43887,Taco Bell
Burger King,Dayton,OH,45409,39.74285,-84.18287,Burger King
McDonald's,Pittsburgh,PA,15235,40.4772,-79.7881,McDonald's
Five Guys,Portland,OR,97267,45.4137,-122.6302,Five Guys
McDonald's,Atlanta,GA,30308,33.7743,-84.3696,McDonald's
Burger King,Eustis,FL,32726,28.874854,-81.688578,Burger King
Culver's,Tampa,FL,33619,27.92437,-82.33791,Culver's
Culver's,Knoxville,TN,37923,35.912247,-84.08444,Culver's
McDonald's,Cranberry Twp,PA,16066,40.6861,-80.0826,McDonald's
McDonald's,Lewisville,TX,75067,33.0465,-97.0115,McDonald's
Whataburger,La Porte,TX,77571,29.66515,-95.03096,Whataburger
Sonic,Tulsa,OK,74146,36.1049,-95.8551,SONIC Drive In
Captain D's,Richmond,VA,23236,37.44245,-77.580712,Captain D's
Boston Market,Milwaukee,WI,53227,42.9956,-88.0465,Boston Market
McDonald's,Claremore,OK,74017,36.29153,-95.63113,McDonald's
Sonic,Springfield,TN,37172,36.4902,-86.87799999999999,SONIC Drive In
Taco Bell,Brownsville,TX,78520,25.9423,-97.5328,Taco Bell
Sonic,Lake Worth,FL,33463,26.6185,-80.1428,SONIC Drive In
Taco Bell,Fountain,CO,80817,38.7181,-104.6992,Taco Bell
Burger King,Pinson,AL,35126,33.6887,-86.6876,Burger King
Sonic,Sanger,TX,76266,33.3665,-97.1769,SONIC Drive In
McDonald's,Coronado,CA,92118,32.7021,-117.1917,McDonald's
McDonald's,Marysville,WA,98271,48.07752,-122.18676,McDonald's
Whataburger,Webster,TX,77598,29.5374,-95.1189,Whataburger
Taco Bell,Crestwood,KY,40014,38.329822,-85.464239,Taco Bell
McDonald's,La Mesa,CA,91942,32.7776,-117.0094,McDonald's
Jack in the Box,Wasco,CA,93280,35.6021,-119.3475,Jack in the Box
Burger King,Saint Paul,MN,55118,44.896409999999996,-93.08006,Burger King
Boston Market,Palm Harbor,FL,34684,28.0736,-82.7383,Boston Market
McDonald's,Fallbrook,CA,92028,33.2897,-117.2265,Mc Donalds
McDonald's,Willis,TX,77378,30.4198,-95.493,McDonald's
McDonald's,Denver,CO,80229,39.854248,-104.97788700000001,McDonald's
Taco Bell,Sacramento,CA,95842,38.68652,-121.34154,Taco Bell
Subway,Las Vegas,NV,89103,36.115429999999996,-115.20338999999998,Subway
Wendy's,Muscatine,IA,52761,41.450683000000005,-91.030183,Wendy's
JCW's,Provo,UT,84604,40.263874094,-111.66581153799999,JCW's
Domino's Pizza,Longmeadow,MA,1106,42.04038,-72.570076,Domino's Pizza
Taco Bell,Columbus,OH,43229,40.085692,-82.957763,Taco Bell
McDonald's,Fort Worth,TX,76132,32.6739544,-97.414770856,Mcdonald's
Carl's Jr.,Banning,CA,92220,33.924652,-116.897376,Carl's Jr.
KFC,Central Point,OR,97502,42.3761,-122.9001,KFC
Panda Express,Glendale,AZ,85302,33.56917,-112.18562,Panda Express
White Castle,Saint Louis,MO,63137,38.767078373000004,-90.220859551,White Castle
Burger King,Grapevine,TX,76051,32.9682,-97.037051,Burger King
Arby's,Loves Park,IL,61111,42.3208,-89.0574,Arby's
Wendy's,Middletown,NY,10940,41.455938900999996,-74.383932352,Wendy's
McDonald's,Chicago,IL,60640,41.976203000000005,-87.655199,McDonald's
Taco Bell,Plymouth,IN,46563,41.35686,-86.31194,Taco Bell
Burger King,Atlantic City,NJ,8401,39.3522,-74.443636,Burger King
Burger King,Woodruff,SC,29388,34.737944,-82.035947,Burger King
Arby's,Bossier City,LA,71111,32.53135,-93.7048,Arby's
Burger King,Sarasota,FL,34234,27.3612,-82.5492,Burger King
Taco Bell,Santa Ana,CA,92705,33.77035,-117.86793999999999,Taco Bell
McDonald's,Anderson,SC,29621,34.518126,-82.65484000000001,Mcdonald's
Sonic,Covington,TN,38019,35.57105,-89.64554,Sonic Drive-In
Del Taco,Chandler,AZ,85286,33.279857,-111.797104,Del Taco
McDonald's,Rockwall,TX,75087,32.96387,-96.46465,McDonald's
Wendy's,Boynton Beach,FL,33426,26.529288,-80.077123,Wendy's
McDonald's,Phoenix,AZ,85085,33.71089,-112.11471,McDonald's
Arby's,Glenpool,OK,74033,35.959502141,-96.008872244,Arby's
Jack in the Box,Indianapolis,IN,46268,39.909690000000005,-86.22234,Jack in the Box
The People Connection,Dallas,TX,75243,32.917074,-96.74491,The People Connection
McDonald's,Bonaire,GA,31005,32.55498,-83.66166,McDonald's
Burger King,Baton Rouge,LA,70816,30.416841253,-91.03785327,Burger King
Hot Dog Heaven,Henderson,NV,89015,36.038412105,-114.983409376,Hot Dog Heaven
McDonald's,Richmond,VA,23230,37.588770000000004,-77.50158,McDonald's
KFC,Kapolei,HI,96707,21.35768,-158.06044,Kfc
Carl's Jr.,Mesa,AZ,85201,33.45178,-111.840208768,Carl's Jr.
Wingstreet,Dallas,TX,75230,32.89356,-96.80408,Wingstreet
McDonald's,Washington,DC,20008,38.9347126,-77.05775759999999,McDonald's
The Great Steak & Potato Co.,Glendale,CA,91204,34.145199,-118.25493,The Great Steak & Potato Co.
Jim's Coney Island,Cape Coral,FL,33909,26.6654,-81.94436999999999,Jim's Coney Island
McDonald's,Kankakee,IL,60901,41.13256,-87.8757,McDonald's
Wendy's,Miami,FL,33127,25.823828,-80.215173,Wendy's
McDonald's,Detroit,MI,48219-1223,42.443065999999995,-83.25988000000001,McDonald's
Wendy's,Shelbyville,IN,46176,39.52044,-85.76001,Wendy's
Chick-fil-A,Nashua,NH,3060,42.701994,-71.440706,Chick-fil-A
Wendy's,Frankfort,KY,40601,38.168409999999994,-84.8997,Wendy's
McDonald's,Dayton,OH,45417,39.73165,-84.20746,McDonald's
McDonald's,Winder,GA,30680,33.99132,-83.72317,McDonald's
Burger King,Fishkill,NY,12524,41.537406,-73.900099,Burger King
Sonic,Auburn,AL,36832,32.57246,-85.49903,SONIC Drive In
Taco John's,Appleton,WI,54911,44.273959000000005,-88.415755,Taco John's
McDonald's,Evans,CO,80620,40.3847,-104.7159,McDonald's
Charcoal Delights,Chicago,IL,60625,41.97548,-87.707696,Charcoal Delights
Subway,Tulsa,OK,74136,36.060320000000004,-95.97389,SUBWAY
Burger King,Charlotte,NC,28206,35.254958,-80.802188,Burger King
Domino's Pizza,Clemson,SC,29631,34.6884,-82.81222,Domino's Pizza
McDonald's,Tulsa,OK,74107,36.130096,-96.006326,McDonald's
McDonald's,Hagerstown,MD,21742,39.664435,-77.707985,McDonald's
Subway,Livermore,CA,94550,37.6762,-121.7588,Subway
Subway,Milwaukee,WI,53226,43.035637516,-88.052208465,SUBWAY
Arby's,Three Rivers,MI,49093,41.93485,-85.65239,Arby's
McDonald's,Buckeye,AZ,85326,33.441588181,-112.555819107,McDonald's
McDonald's,Hopewell,VA,23860,37.25985,-77.32615,McDonald's
Checker's,Gaithersburg,MD,20877,39.120829958,-77.179039567,Checkers
Taco Bell,Flint,MI,48507,42.977599,-83.771468,Taco Bell
KFC,Tempe,AZ,85283,33.377777,-111.94993600000001,KFC
Krystal,Morristown,TN,37814,36.21263,-83.29711999999999,Krystal
Boston Market,Severna Park,MD,21146,39.07526,-76.54395,Boston Market
McDonald's,Hope Hull,AL,36043,32.27055,-86.35728,McDonald's
Jimmy John's,Gretna,NE,68028,41.130705119,-96.25262581,Jimmy John's
McDonald's,Addison,IL,60101,41.905407000000004,-87.983494,McDonald's
Carl's Jr.,Henderson,NV,89052,36.001984,-115.08361000000001,Carl's Jr.
Sheetz,Johnstown,PA,15905,40.3260278,-78.9512402,Sheetz
McDonald's,Cumming,GA,30041,34.112624541,-84.153218357,McDonalds @ Old Atlanta
Wendy's,Burton,MI,48509,43.018926,-83.633607,Wendys
Burger King,Baden,PA,15005,43.370112381000006,-8.398568083999999,Burger King
McDonald's,Brockton,MA,2302,42.081025,-70.992588,McDonald's
Wendy's,Detroit,MI,48238,42.39145,-83.13985,Wendy's
Hardee's,Hazel Park,MI,48030,42.463028,-83.104049,Hardee's
Church's Chicken,Granite City,IL,62040-3709,38.72456,-90.124,Church's Chicken
KFC,Tucson,AZ,85706,32.1612,-110.9439,KFC
Subway,Davenport,FL,33896,28.258131,-81.59269,SUBWAY
Sonic,Wichita,KS,67206,37.722570000000005,-97.20573,SONIC Drive In
KFC,Los Lunas,NM,87031,34.814591643,-106.764566088,KFC
Taco Bell,Pueblo,CO,81004,38.2173,-104.623076,Taco Bell
Jack in the Box,Easley,SC,29640,34.82112,-82.58726999999999,Jack In The Box
McDonald's,Cincinnati,OH,45236,39.226389000000005,-84.396969,McDonald's
Krystal,Orange Park,FL,32073,30.186646000000003,-81.70150699999999,Krystal
Arby's,Caldwell,OH,43724-9680,39.737770000000005,-81.52811,Arby's
McDonald's,Breaux Bridge,LA,70517,30.313270000000003,-91.83192,McDonald's
Subway,Bronx,NY,10457,40.8465,-73.89353,SUBWAY
Wendy's,Quakertown,PA,18951,40.443337,-75.358228,Wendy's
Taco Bell,Salem,NH,3079,42.755140000000004,-71.2095,Taco Bell
McDonald's,Madison Heights,MI,48071,42.533167,-83.107078,McDonald's
Taco Bell,Newark,CA,94560,37.540779,-122.027399,Taco Bell
Burger King,Bismarck,ND,58504,46.80249,-100.78729,Burger King
Boston Market,Emerson,NJ,7630,40.975508000000005,-74.026685,Boston Market
Taco Bell,Reno,NV,89511,39.393373,-119.766426,Taco Bell
Checker's,Dalton,GA,30720,34.790929999999996,-84.99719,Checkers
Arby's,Mishawaka,IN,46545,41.680653,-86.192146,Arby's
Taco Bell,Savannah,GA,31406,32.004698,-81.113831,Taco Bell
Burger King,Miami,FL,33156,25.684879000000002,-80.312689,Burger King
Domino's Pizza,Conshohocken,PA,19428,40.070896000000005,-75.318804,Dominos Pizza
Pizza Hut,Frederick,MD,21704,39.32902,-77.35186,Pizza Hut
McDonald's,Dubuque,IA,52003,42.45912,-90.67421999999999,McDonald's
Hungry Andy's,Baltimore,MD,21231,39.28383,-76.59294,Hungry Andy's
Jack in the Box,Nacogdoches,TX,75965,31.621890000000004,-94.65292,Jack In The Box
El Pollo Loco,San Jose,CA,95110,37.341271,-121.910423,El Pollo Loco
McDonald's,Blakely,AL,39823,31.375119,-84.936603883,Mcdonald's
KFC,Williams,AZ,86046,35.2575,-112.1912,KFC
McDonald's,North Haven,CT,6473,41.396348871,-72.855854796,McDonald's
Wendy's,Streamwood,IL,60107,42.018732,-88.203073,Wendy's
McDonald's,Nashville,TN,37209,36.152429999999995,-86.84385999999999,McDonald's
Port Of Subs,Las Vegas,NV,89149,36.289861,-115.28566399999998,Port Of Subs
